CEO Name,Company,GVKEY,EXECID,YEAR,trimmed_company_name,Company_Handles,small_username,id,name,username,bio,location,url,join_date,join_time,tweets,following,followers,likes,media,private,verified,profile_image_url,background_image
Gary William Loveman,CAESARS ENTERTAINMENT CORP,20423,16582,2007,caesars entertainment,caesarsent,caesarsent,164528815,Caesars Entertainment,CaesarsEnt,"Over 50 Destinations. One Empire.
Must be 21+ to gamble. Know When to Stop Before You Start.® 
Gambling problem? Call 800-522-4700.","Las Vegas, NV",https://t.co/Ef2I1wSMbH,09-07-2010,02:53:34 UTC,4905,728,15492,2604,1045,FALSE,TRUE,https://pbs.twimg.com/profile_images/1304458465046228992/GTzXoVHX_normal.jpg,https://pbs.twimg.com/profile_banners/164528815/1595264284
Dan O. Dinges,CABOT OIL & GAS CORP,20548,10901,2007,cabot oil & gas,CabotOG,cabotog,317777055,Cabot Oil & Gas Corporation,CabotOG,"A leading independent North American natural gas producer with activity focused on Marcellus Shale in northeastern PA
(NYSE:COG) https://t.co/JV1bOgQ6Ry",,https://t.co/YaSZsRhNYF,15-06-2011,13:21:57 UTC,4517,573,22468,661,1152,FALSE,TRUE,https://pbs.twimg.com/profile_images/1662459560/Cabot_C_normal.JPG,https://pbs.twimg.com/profile_banners/317777055/1428009481
Margaret M. Keane,SYNCHRONY FINANCIAL,20686,48391,2013,synchrony financial,synchrony,synchrony,16366375,Synchrony,synchrony,"We’re changing what’s possible for people & businesses in all sorts of ways. For acct support: @AskSynchrony Sun 8a-9p, M/T 8a-10p, W/T 8a-8p, F/S 8a-10p EST",United States,https://t.co/ThEmWjEMv4,19-09-2008,17:29:35 UTC,4595,477,12831,1217,1143,FALSE,TRUE,https://pbs.twimg.com/profile_images/1277951040139284480/axcjx3Ts_normal.jpg,https://pbs.twimg.com/profile_banners/16366375/1589480943
Jayshree V. Ullal,ARISTA NETWORKS INC,20748,55474,2013,arista networks,AristaNetworks,aristanetworks,57422003,Arista Networks,AristaNetworks,Official news and tweets of Arista Networks: The New Standard in Software Driven Cloud Networking. NYSE: $ANET,"Santa Clara, California",http://t.co/caEpyWiEC3,16-07-2009,19:29:29 UTC,1585,211,15641,138,385,FALSE,TRUE,https://pbs.twimg.com/profile_images/476094848521338882/mSZUKFgw_normal.png,https://pbs.twimg.com/profile_banners/57422003/1465338373
Ellen R. Alemany,CITIZENS FINANCIAL GROUP INC,21825,48750,2013,citizens financial group,CitizensBank,citizensbank,210953833,Citizens Bank,CitizensBank,"Here to help make you ready for whatever’s next on your journey. Follow us for tips that will prepare you. #MadeReady

For customer service: @AskCitizensBank.",,https://t.co/duXJXQnuie,01-11-2010,22:01:21 UTC,29689,130,24089,10329,1781,FALSE,TRUE,https://pbs.twimg.com/profile_images/1314662493650853888/aGe8jYNa_normal.jpg,https://pbs.twimg.com/profile_banners/210953833/1589375939
"Jack O. Bovender, Jr.",HCA HEALTHCARE INC,22260,16863,2007,hca healthcare,hcahealthcare,hcahealthcare,64481865,HCA Healthcare,HCAhealthcare,"Above all else, we are committed to the care and improvement of human life.","Nashville, Tenn.",https://t.co/OwVrCrWpVI,10-08-2009,18:56:51 UTC,4668,680,14463,1525,1760,FALSE,TRUE,https://pbs.twimg.com/profile_images/1346497791326093318/dwbekQEs_normal.jpg,https://pbs.twimg.com/profile_banners/64481865/1609794684
Willem P. Roelandts,XILINX INC,22325,2526,2007,xilinx,XilinxInc,xilinxinc,38303040,Xilinx,XilinxInc,"Xilinx is the inventor of the #FPGA, programmable SoCs, and now, the #ACAP. 
#AI #DataCenter #5G","San Jose, CA",https://t.co/rbjdb8Ekns,06-05-2009,23:11:19 UTC,11463,963,33278,1732,3316,FALSE,TRUE,https://pbs.twimg.com/profile_images/1121531541291556864/lBmlkjuX_normal.png,https://pbs.twimg.com/profile_banners/38303040/1580774247
"William C. Rhodes, III",AUTOZONE INC,23809,28867,2007,autozone,autozone,autozone,278221207,AutoZone,autozone,"Follow us for AutoZone news, online #deals, #DIY #repair tips & more from the nation's leading autoparts retailer. #GetinTheZone @ http://t.co/JoGk3mZxe7","Memphis, TN",https://t.co/thnF0XX37p,06-04-2011,21:14:47 UTC,15994,114,39702,3771,1458,FALSE,TRUE,https://pbs.twimg.com/profile_images/1304170131967311872/_8hPQMqw_normal.jpg,https://pbs.twimg.com/profile_banners/278221207/1602176293
Leonard S. Schleifer,REGENERON PHARMACEUTICALS,23812,9752,2007,regeneron pharmaceuticals,regeneron,regeneron,23077762,Regeneron,Regeneron,Official channel for Regeneron. We turn science into medicine for people with serious diseases. View our terms of engagement here https://t.co/of3QRL6CsA,"Tarrytown, NY",http://t.co/YO4miuT5C8,06-03-2009,15:40:42 UTC,4304,301,27449,980,1537,FALSE,TRUE,https://pbs.twimg.com/profile_images/963885274739560448/piI_oY7C_normal.jpg,https://pbs.twimg.com/profile_banners/23077762/1602000857
Joshua S. Boger,VERTEX PHARMACEUTICALS INC,24344,7518,2007,vertex pharmaceuticals,vertexpharma,vertexpharma,17542775,Vertex,VertexPharma,The official Twitter channel dedicated to media announcements & investor communications from Vertex. https://t.co/sZ4ylSrJeU,Global,https://t.co/IVPVDTMDZy,21-11-2008,18:52:48 UTC,2868,87,65316,1053,1022,FALSE,TRUE,https://pbs.twimg.com/profile_images/1145635625267269632/9rVDxZZz_normal.png,https://pbs.twimg.com/profile_banners/17542775/1591368787
James C. Mullen,BIOGEN INC,24468,13278,2007,biogen,biogen,biogen,155650832,Biogen,biogen,Official Twitter channel for Biogen. Focused on cutting-edge science and medicine. Community guidelines: http://t.co/Y0FFAiHjRU,"Cambridge, MA",http://t.co/AAqEWvMlH2,14-06-2010,18:40:14 UTC,4855,253,36131,912,1741,FALSE,TRUE,https://pbs.twimg.com/profile_images/1282790799143579650/DOojGD9v_normal.jpg,https://pbs.twimg.com/profile_banners/155650832/1595359233
Daniel H. Schulman,PAYPAL HOLDINGS INC,24616,22147,2014,paypal holdings,paypal,paypal,,,,,,,,,,,,,,,TRUE,,
Paul E. Jacobs,QUALCOMM INC,24800,22816,2007,qualcomm,Qualcomm,qualcomm,84623395,Qualcomm,Qualcomm,"As we unlock 5G, we’re transforming industries, creating jobs, and enriching lives.","San Diego, CA",https://t.co/EC4Td8pwmQ,23-10-2009,15:55:15 UTC,12940,12651,436663,21107,2715,FALSE,TRUE,https://pbs.twimg.com/profile_images/1149752886299172864/t_CBLzIt_normal.png,https://pbs.twimg.com/profile_banners/84623395/1599838586
John C. Martin,GILEAD SCIENCES INC,24856,17643,2007,gilead sciences,GileadSciences,gileadsciences,309728693,Gilead Sciences,GileadSciences,The impossible is not impossible. It’s simply what hasn’t been achieved yet. Twitter guidelines: https://t.co/d5rgWCmRtR.,"Foster City, California",https://t.co/lgMfhUlUMI,02-06-2011,15:32:31 UTC,3447,206,65878,969,1426,FALSE,TRUE,https://pbs.twimg.com/profile_images/1280261729067298817/qO42n2Dm_normal.jpg,https://pbs.twimg.com/profile_banners/309728693/1582833039
John P. Mackey,WHOLE FOODS MARKET INC,24893,7530,2007,whole foods market,WholeFoods,wholefoods,15131310,Whole Foods Market,WholeFoods,"We’re the place to discover new flavors, new favorites and new ideas, whatever those might be. Tag your food obsession of the moment with #MakesMeWhole.","Austin, TX",https://t.co/85xEe2ZD2o,16-06-2008,05:37:58 UTC,258975,488598,4327568,37119,7045,FALSE,TRUE,https://pbs.twimg.com/profile_images/1037450039553978368/iuMg_L3Q_normal.jpg,https://pbs.twimg.com/profile_banners/15131310/1609889464
Stephen F. Angel,LINDE PLC,25124,23103,2007,linde plc,Lindeplc,lindeplc,29173469,Linde plc,Lindeplc,Linde is a world leading gases and engineering company working in more than 100 countries worldwide. Imprint: https://t.co/nCOI9jxjGX…,"Guildford, United Kingdom",https://t.co/Fukr7X0vs5,06-04-2009,09:51:08 UTC,3343,1285,13850,1715,814,FALSE,TRUE,https://pbs.twimg.com/profile_images/1102471074242068480/lZypL5P9_normal.png,https://pbs.twimg.com/profile_banners/29173469/1551686537
Henry C. Duques,FIRST DATA CORP,25157,361,2007,first data,FirstData,firstdata,17908435,First Data,FirstData,First Data is now @Fiserv. We’ve united to create a global leader in payments and financial technology. Follow @Fiserv for news and product updates.,Atlanta,https://t.co/4V9BTnra9q,05-12-2008,21:23:13 UTC,22361,2303,33035,14104,3499,FALSE,TRUE,https://pbs.twimg.com/profile_images/1155850084883619840/c3ce9yDs_normal.png,https://pbs.twimg.com/profile_banners/17908435/1579623030
James R. Tobin,BOSTON SCIENTIFIC CORP,25279,1160,2007,boston scientific,bostonsci,bostonsci,214210756,Boston Scientific,bostonsci,"Official news from Boston Scientific, a leading innovator of less invasive medical solutions that transform lives around the world. (NYSE: $BSX)","Boston, MA",https://t.co/nkj7CJkZcV,10-11-2010,21:10:37 UTC,2322,175,33726,831,806,FALSE,TRUE,https://pbs.twimg.com/profile_images/1278339486523559936/ck79FgTG_normal.jpg,https://pbs.twimg.com/profile_banners/214210756/1592920150
R. Lawrence Montgomery,KOHL'S CORP,25283,5361,2007,kohl's corp,kohls,kohls,,,,,,,,,,,,,,,TRUE,,
Steven H. Temares,BED BATH & BEYOND INC,25338,13517,2007,bed bath & beyond,bedbathbeyond,bedbathbeyond,372817561,Bed Bath & Beyond,BedBathBeyond,Welcome to our page where you'll find tips & solutions for your home and beyond. Need help? Send us a message! Share your finds with #bedbathandbeyond.,,https://t.co/gOiC3i7Bs6,13-09-2011,13:38:54 UTC,75662,5286,177003,594,3824,FALSE,TRUE,https://pbs.twimg.com/profile_images/1278762912505409536/LYtmbnxn_normal.jpg,https://pbs.twimg.com/profile_banners/372817561/1609357510
Donald J. Tomnitz,D R HORTON INC,25340,14264,2007,d r horton,DRHorton,drhorton,113137199,D.R. Horton,DRHorton,"Official Twitter of #DRHorton Homes. Founded in 1978 - America's Largest #Home Builder. #HomeIsDRHorton
Questions or concerns? https://t.co/DlnlnmjDHD","Arlington, TX",https://t.co/086pZUfHeC,10-02-2010,20:46:42 UTC,9753,2,15234,4048,2304,FALSE,TRUE,https://pbs.twimg.com/profile_images/1046765888207126528/JPi4cK-Y_normal.jpg,https://pbs.twimg.com/profile_banners/113137199/1610196068
George Paz,EXPRESS SCRIPTS HOLDING CO,25356,11797,2007,express scripts holding,ExpressScripts,expressscripts,42867610,Express Scripts,ExpressScripts,"We’re united with our partners in pursuit of a simpler, more sustainable system and better health for all. For customer service, please use @ExpressRxHelp.","St. Louis, MO",http://t.co/I0VGMw3U,27-05-2009,12:09:19 UTC,6797,1000,22241,2045,948,FALSE,TRUE,https://pbs.twimg.com/profile_images/1040592788520202246/aDxycTNP_normal.jpg,https://pbs.twimg.com/profile_banners/42867610/1536931621
James L. Donald,STARBUCKS CORP,25434,25850,2007,starbucks,StarBucks,starbucks,30973,Starbucks Coffee,Starbucks,"To inspire and nurture the human spirit — one person, one cup and one neighborhood at a time.","Seattle, WA",https://t.co/deNE6AhaAb,29-11-2006,19:19:02 UTC,237424,92587,10958498,21812,2948,FALSE,TRUE,https://pbs.twimg.com/profile_images/1268570190855331841/CiNnNX94_normal.jpg,https://pbs.twimg.com/profile_banners/30973/1609855236
David G. DeWalt,MCAFEE INC,25783,30958,2007,mcafee,officialmcafee,officialmcafee,961445378,John McAfee,officialmcafee,"Iconoclast.
Lover of women, adventure and mystery.
Founder of McAfee Anti-virus",Wherever I am,https://t.co/6IZykpPH55,21-11-2012,00:03:03 UTC,65662,14295,1056672,98501,3997,FALSE,TRUE,https://pbs.twimg.com/profile_images/1068211396712763392/7FxhjlR3_normal.jpg,https://pbs.twimg.com/profile_banners/961445378/1571491578
Margaret Cushing Whitman,HEWLETT PACKARD ENTERPRISE,26156,5706,2012,hewlett packard enterprise,HPE,hpe,207495308,HPE,HPE,Official Twitter of Hewlett Packard Enterprise. Sharing our passion for technology & innovation.,Global,https://t.co/iNG0BbnaPs,25-10-2010,12:50:54 UTC,16718,1675,71397,5727,6355,FALSE,TRUE,https://pbs.twimg.com/profile_images/1278685511628894210/pFR0YChy_normal.png,https://pbs.twimg.com/profile_banners/207495308/1588945637
R. Bruce McDonald,ADIENT PLC,27333,30588,2016,adient plc,Adient,adient,845236567,Adient,Adient,"Adient is one of the world's largest, most comprehensive automotive seating and components suppliers.",Worldwide,https://t.co/6oOqlNCnjY,25-09-2012,10:02:38 UTC,2599,582,10178,1697,1082,FALSE,TRUE,https://pbs.twimg.com/profile_images/792098521872732160/U221uDc6_normal.jpg,https://pbs.twimg.com/profile_banners/845236567/1571153454
Aubrey K. McClendon,CHESAPEAKE ENERGY CORP,27786,29794,2007,chesapeake energy,Chesapeake,chesapeake,71323944,Chesapeake Energy,Chesapeake,Chesapeake Energy (NYSE:CHK),"Oklahoma City, OK",https://t.co/63d0j8rE98,03-09-2009,18:33:11 UTC,8207,823,58134,480,535,FALSE,TRUE,https://pbs.twimg.com/profile_images/816334516704919553/aujLH5Zq_normal.jpg,https://pbs.twimg.com/profile_banners/71323944/1483455742
Michael B. McCallister,HUMANA INC,27914,14655,2007,humana,humana,humana,24160942,Humana,Humana,Pursuing our dream of helping people achieve lifelong well-being. To learn more about Humana visit https://t.co/t4fYofD5t6.  Need help? Tweet @HumanaHelp.,,http://t.co/n6DuaSgO02,13-03-2009,12:09:13 UTC,15558,149,44385,5150,2920,FALSE,TRUE,https://pbs.twimg.com/profile_images/2729790994/f0b29f29716ea40f6b2b9041dcaf1152_normal.png,https://pbs.twimg.com/profile_banners/24160942/1507215357
Stephen M. Bennett,INTUIT INC,27928,20241,2007,intuit,Intuit,intuit,1125071,Intuit,Intuit,"Proud makers of @TurboTax, @QuickBooks, and @Mint. We’re a mission-driven, global financial platform company that gives everyone the opportunity to prosper.","Mountain View, CA",https://t.co/BptkXOYyly,13-03-2007,23:41:34 UTC,25138,36135,77306,8784,1624,FALSE,TRUE,https://pbs.twimg.com/profile_images/1268281514891964416/PW1MdxLP_normal.jpg,https://pbs.twimg.com/profile_banners/1125071/1595869548
Stephen Sanghi,MICROCHIP TECHNOLOGY INC,27965,7634,2007,microchip technology,MicrochipTech,microchiptech,16351266,MicrochipTech,MicrochipTech,"8-/16-/32-bit MCUs, analog and Flash-IP solutions. We will be most able to respond to customer questions between the hours of 7 am to 5 pm MST","Chandler, AZ",http://t.co/f9OzXK8sQf,18-09-2008,19:07:39 UTC,17723,372,50340,5655,3525,FALSE,TRUE,https://pbs.twimg.com/profile_images/877263638561570816/lKm4aW1X_normal.jpg,https://pbs.twimg.com/profile_banners/16351266/1518012837
Evan G. Greenberg,CHUBB LTD,28034,14586,2007,chubb,chubb,chubb,39550624,Chubb,Chubb,Chubb is the world’s largest publicly traded property and casualty insurer.,"Zurich, Switzerland",https://t.co/x1xq4hm7o3,12-05-2009,17:40:14 UTC,4933,806,27576,502,2350,FALSE,TRUE,https://pbs.twimg.com/profile_images/1085588488815292416/D16eMyPl_normal.jpg,https://pbs.twimg.com/profile_banners/39550624/1556824039
Kosta N. Kartsotis,FOSSIL GROUP INC,28118,17832,2007,fossil group,fossil,fossil,,,,,,,,,,,,,,,TRUE,,
Gregory L. Henslee,O'REILLY AUTOMOTIVE INC,28180,19277,2007,o'reilly automotive,oreillyauto,oreillyauto,32516857,O'Reilly Auto Parts,oreillyauto,"Share your #projectcars with us and check in for #DIY tips, advice, and all things O'Reilly Auto. 
#OReillyPowered to be featured.",United States,http://t.co/FsVhKZ494e,17-04-2009,18:43:06 UTC,5713,1338,40695,3112,1459,FALSE,TRUE,https://pbs.twimg.com/profile_images/986646432852488197/z3zuLENg_normal.jpg,https://pbs.twimg.com/profile_banners/32516857/1524070152
Richard D. Fain,ROYAL CARIBBEAN CRUISES LTD,28191,46764,2007,royal caribbean cruises,RoyalCaribbean,royalcaribbean,36144455,Royal Caribbean,RoyalCaribbean,We cruise and we tweet. #ComeSeek Privacy Policy https://t.co/oP3JX1hIXY,"Miami, FL",https://t.co/YZedAGuHAq,28-04-2009,18:43:36 UTC,81507,1261,289355,29538,7397,FALSE,TRUE,https://pbs.twimg.com/profile_images/654689746107543552/0X2tKrRg_normal.jpg,https://pbs.twimg.com/profile_banners/36144455/1585339642
Timothy L. Main,JABIL INC,28195,17770,2007,jabil,jabil,jabil,485747600,Jabil,Jabil,"Jabil: a global #manufacturing partner combining expertise in #engineering, #design & #supplychain for the world's biggest brands. #IoT #retail #3DPrinting",Global,https://t.co/gJlcrymRzj,07-02-2012,14:49:42 UTC,11630,2521,9142,5781,4663,FALSE,TRUE,https://pbs.twimg.com/profile_images/1309102649049059332/VaeU_TNF_normal.jpg,https://pbs.twimg.com/profile_banners/485747600/1600949369
"Thomas Joseph Wilson, II",ALLSTATE CORP,28349,10669,2007,allstate,allstate,allstate,14275290,Allstate,Allstate,The brand with the hands advocating for a life well protected in 280 characters or less.,,https://t.co/CkOWdeVE9D,01-04-2008,14:59:28 UTC,33162,4747,85718,4180,4117,FALSE,TRUE,https://pbs.twimg.com/profile_images/1307049411286007808/Bi-wGgbs_normal.jpg,https://pbs.twimg.com/profile_banners/14275290/1600884157
Philip L. Francis,PETSMART INC,28648,26822,2007,petsmart,PETsMART,petsmart,16149262,PetSmart,PetSmart,Use #fortheloveofpets for a chance to be featured on our social accounts 💗,U.S. and Canada,https://t.co/m9grUwBMmg,05-09-2008,20:46:20 UTC,43689,6922,214662,20172,3718,FALSE,TRUE,https://pbs.twimg.com/profile_images/1328149830003093506/E6gIUBLF_normal.jpg,https://pbs.twimg.com/profile_banners/16149262/1609171134
Robert P. Stiller,KEURIG DR PEPPER INC,28877,34013,2007,keurig dr pepper,drpepper,drpepper,19720019,Dr Pepper,drpepper,We’ll donate $1 for every Dr Pepper you purchase from now until December 31st. Find out how ⬇️‼️,"Plano, TX",https://t.co/PQPSrKxNOG,29-01-2009,16:56:30 UTC,62420,33220,431144,17326,6754,FALSE,TRUE,https://pbs.twimg.com/profile_images/1238158124600696834/zg2o9sky_normal.jpg,https://pbs.twimg.com/profile_banners/19720019/1603480081
"John Willard Marriott, Jr.",MARRIOTT INTL INC,28930,588,2007,marriott intl,MarriottIntl,marriottintl,14140913,Marriott International,MarriottIntl,Welcome to Marriott International's newsroom on Twitter. Tweeting all things travel and hospitality from Marriott International headquarters.,Global,https://t.co/KDCet6Sn5l,13-03-2008,17:21:27 UTC,32050,467,427809,17052,3574,FALSE,TRUE,https://pbs.twimg.com/profile_images/779174597572825089/rqFEczhf_normal.jpg,https://pbs.twimg.com/profile_banners/14140913/1472650848
Glen T. Senk,URBAN OUTFITTERS INC,29150,34360,2007,urban outfitters,urbanoutfitters,urbanoutfitters,15515919,Urban Outfitters,UrbanOutfitters,The official UO Twitter.,Philadelphia,https://t.co/BCwYtJxjuZ,21-07-2008,15:08:12 UTC,42479,3115,958447,9121,12599,FALSE,TRUE,https://pbs.twimg.com/profile_images/770320292040376320/mMgRkcES_normal.jpg,https://pbs.twimg.com/profile_banners/15515919/1583345298
James Brian Ferguson,EASTMAN CHEMICAL CO,29392,21019,2007,eastman chemical,EastmanChemCo,eastmanchemco,76979060,Eastman Chemical Co.,EastmanChemCo,Eastman is a global advanced materials and specialty additives company that produces a broad range of products found in items people use every day.,Global,http://t.co/LXfngIUN6d,24-09-2009,16:26:09 UTC,1690,504,9078,1061,789,FALSE,TRUE,https://pbs.twimg.com/profile_images/463676046282194944/n9_DJ2J2_normal.jpeg,https://pbs.twimg.com/profile_banners/76979060/1591821875
"Martin L. Flanagan, CFA, CPA",INVESCO LTD,29804,4457,2007,invesco,invescous,invescous,240826569,Invesco US,InvescoUS,Invesco believes in delivering an investment experience designed to help people get more out of life. Important disclosures: https://t.co/Kx73FEDA9N.,United States,https://t.co/4K27yuMqRM,20-01-2011,20:53:50 UTC,4997,527,164241,0,2354,FALSE,TRUE,https://pbs.twimg.com/profile_images/1321057133971034112/MDxN-7Lj_normal.jpg,https://pbs.twimg.com/profile_banners/240826569/1603799527
Richard D. Fairbank,CAPITAL ONE FINANCIAL CORP,30990,14453,2007,capital one financial,CapitalOne,capitalone,364477412,Capital One,CapitalOne,"At Capital One, we’re on a mission to change banking for good by offering great products, services, and rewards to our customers.","McLean, Virginia",https://t.co/ZVw353fVv6,29-08-2011,20:50:38 UTC,27658,314,189666,19909,5248,FALSE,TRUE,https://pbs.twimg.com/profile_images/1006893718098665472/Mh3fEzCO_normal.jpg,https://pbs.twimg.com/profile_banners/364477412/1607350885
Eric Thomas Steigerwalt,BRIGHTHOUSE FINANL INC,31774,43020,2017,brighthouse finanl,BrighthouseFin,brighthousefin,7.26E+17,BrighthouseFinancial,BrighthouseFin,"Build for what's ahead.

We're on a mission to help people achieve financial security.","Charlotte, NC",https://t.co/xgVUfGoKvc,28-04-2016,21:46:23 UTC,3447,105,11740,310,251,FALSE,TRUE,https://pbs.twimg.com/profile_images/834766600234430464/WrYUyhlv_normal.jpg,https://pbs.twimg.com/profile_banners/725803369932181504/1573165214
"Clarence Otis, Jr.",DARDEN RESTAURANTS INC,31846,19771,2007,darden restaurants,darden,darden,372854615,Darden Restaurants,darden,"Across every one of our unique brands and in every role, we’re creating a company that matters. Official news, updates and stories from Darden Restaurants.","Orlando, FL",http://t.co/49AObAwdzs,13-09-2011,14:58:58 UTC,3477,321,15161,715,1634,FALSE,TRUE,https://pbs.twimg.com/profile_images/798611031903891460/shVVWbz3_normal.jpg,https://pbs.twimg.com/profile_banners/372854615/1496925682
Sivasankaran Somasundaram,CHAMPIONX CORP,33326,48999,2016,championx,ChampionsLeague,championsleague,627673190,UEFA Champions League,ChampionsLeague,"🇪🇸: @LigadeCampeones 
🇯🇵: @UCLJapan 
Under-19: @UEFAYouthLeague","Nyon, Vaud",https://t.co/UayeXSxnTm,05-07-2012,19:43:40 UTC,71282,558,32118437,2925,34615,FALSE,TRUE,https://pbs.twimg.com/profile_images/1073607078109949957/74oimLX4_normal.jpg,https://pbs.twimg.com/profile_banners/627673190/1609932130
John McNamara Curtis,PERSPECTA INC,33439,57278,2018,perspecta,Perspecta,perspecta,8.39E+17,Perspecta,Perspecta,"Perspecta was formed to take on the big challenges, and we know what it takes to enable our customers to build a better nation. In fact, we do that every day.","Washington, DC",https://t.co/PNym0wuGYn,07-03-2017,18:39:43 UTC,1084,281,1484,631,747,FALSE,TRUE,https://pbs.twimg.com/profile_images/1054738973858390017/pAUudplC_normal.jpg,https://pbs.twimg.com/profile_banners/839183799271452672/1527805959
Lachlan Keith Murdoch,FOX CORP,34636,50022,2016,fox,foxnews,foxnews,1367531,Fox News,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/3gb0b8MMza",U.S.A.,http://t.co/ZYG58XZtAC,17-03-2007,19:01:26 UTC,422388,260,20080250,1,138040,FALSE,TRUE,https://pbs.twimg.com/profile_images/918480715158716419/4X8oCbge_normal.jpg,https://pbs.twimg.com/profile_banners/1367531/1492649996
Scott H. Baxter,KONTOOR BRANDS INC,35035,42687,2018,kontoor brands,KontoorBrands,kontoorbrands,1.07E+18,"Kontoor Brands, Inc.",KontoorBrands,Kontoor is a global lifestyle apparel company with a portfolio of iconic denim brands @Wrangler @LeeJeans. Follow us for official company news & updates.,"Greensboro, NC",https://t.co/DpWk8refut,27-11-2018,16:43:29 UTC,136,65,1349,61,58,FALSE,TRUE,https://pbs.twimg.com/profile_images/1131341467711152128/pG3Noj9S_normal.png,https://pbs.twimg.com/profile_banners/1067458902789373952/1580248858
"James C. Collins, Jr.",CORTEVA INC,35168,48584,2019,corteva,corteva,corteva,9.59E+17,Corteva Agriscience™,corteva,"Corteva Agriscience™, enriching the lives of farmers and consumers, ensuring progress for generations to come.",,https://t.co/nCHHcnC1wl,01-02-2018,23:51:50 UTC,1727,285,19931,3643,497,FALSE,TRUE,https://pbs.twimg.com/profile_images/1017116435619852288/xJdLy8Lk_normal.jpg,https://pbs.twimg.com/profile_banners/959212727247032325/1559740639
Charles W. Ergen,DISH NETWORK CORP,60900,18919,2007,dish network,dish,dish,,,,,,,,,,,,,,,TRUE,,
Kent J. Thiry,DAVITA INC,61483,7568,2007,davita,DaVita,davita,28676469,DaVita,DaVita,"Committed to bold, patient-centric care models, implementing the latest technologies and moving toward integrated care offerings for all. #DaVitaWay","HQ in Denver, CO",https://t.co/76pWm2iMXd,03-04-2009,22:50:07 UTC,15017,56,15283,4380,5521,FALSE,TRUE,https://pbs.twimg.com/profile_images/900810351603728384/Q8SALExR_normal.jpg,https://pbs.twimg.com/profile_banners/28676469/1604515594
Stanley M. Bergman,HENRY SCHEIN INC,61494,22703,2007,henry schein,henryschein,henryschein,17610945,Henry Schein,HenrySchein,"Henry Schein, Inc. is a solutions company for health care professionals powered by a network of people and technology. We are #TeamSchein!
Nasdaq: $HSIC","Melville, NY",http://t.co/BdTiHPSyUo,25-11-2008,03:38:50 UTC,5760,9369,25553,3121,1184,FALSE,TRUE,https://pbs.twimg.com/profile_images/927998542026825728/dvKkitAB_normal.jpg,https://pbs.twimg.com/profile_banners/17610945/1549632660
Eli Harari,SANDISK CORP,61513,18853,2007,sandisk,sandisk,sandisk,15359864,SanDisk,SanDisk,"| For Support, please visit https://t.co/0XSHgy5pCp","Milpitas, CA",https://t.co/mnF8O8atU4,09-07-2008,00:00:01 UTC,10655,1039,120560,5449,2281,FALSE,TRUE,https://pbs.twimg.com/profile_images/794247408414642176/MEZt6EI4_normal.jpg,https://pbs.twimg.com/profile_banners/15359864/1563399837
Douglas A. Berthiaume,WATERS CORP,61574,2978,2007,waters,rogerwaters,rogerwaters,728918606,Roger Waters,rogerwaters,"English rock musician, singer-songwriter, & composer. Best known as bass player, co-lead vocalist, lyricist & principal songwriter in the rock band Pink Floyd.",,http://t.co/P5zKdutPD6,31-07-2012,18:09:06 UTC,861,23,384049,198,591,FALSE,TRUE,https://pbs.twimg.com/profile_images/1220817137859809283/PudjXMfU_normal.jpg,https://pbs.twimg.com/profile_banners/728918606/1601669141
Daniel J. Warmenhoven,NETAPP INC,61591,7045,2007,netapp,NetApp,netapp,15897465,NetApp,NetApp,"In a world of generalists, we are the specialists. #NetApp​ 

Catch the keynotes, get the learnings, & more! #NetAppINSIGHT 2020 on-demand now: https://t.co/7vJov4tWp9","Sunnyvale, CA",https://t.co/hmLxQZiA6z,18-08-2008,22:46:36 UTC,22795,3892,129827,12473,4457,FALSE,TRUE,https://pbs.twimg.com/profile_images/1304057454183895041/Db7sTA-J_normal.jpg,https://pbs.twimg.com/profile_banners/15897465/1605129210
Mark B. Templeton,CITRIX SYSTEMS INC,61676,16171,2007,citrix systems,citrix,citrix,12492842,Citrix,citrix,The future of work is the space to succeed. We provide technology that empowers organizations to #UnlockPotential & deliver a better employee experience.,Global,https://t.co/als7JrThyR,21-01-2008,13:31:17 UTC,23945,1195,220231,28023,5182,FALSE,TRUE,https://pbs.twimg.com/profile_images/1305663250474971140/XYUxKX20_normal.jpg,https://pbs.twimg.com/profile_banners/12492842/1600129352
Ramani Ayer,HARTFORD FINANCIAL SERVICES,61739,12661,2007,hartford financial services,thehartford,thehartford,19614674,The Hartford,TheHartford,Underwriting human achievement for over two hundred years. Follow us on Instagram: https://t.co/fpIABr62m2,"Hartford, CT",https://t.co/0CMopCvbfK,27-01-2009,20:40:09 UTC,4998,239,40063,813,881,FALSE,TRUE,https://pbs.twimg.com/profile_images/1050381013296140288/VZij2YIz_normal.jpg,https://pbs.twimg.com/profile_banners/19614674/1552912395
